Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p)
"I (D26, moderate)","BNT-I-BNT (D51, severe)",0.012,26,87,1995,113,2021,"MIR3064, ANKHD1, LRRN3, GPX1, P2RY1, TUBA1C, SNORD12, RORC, S100A4, MGLL, SIRPG-AS1, CREB5, CHEK1, FCMR, PROS1, NEDD8, SSTR3, FLVCR2, SNORA53, AHR, NCAPH, TPTEP1, LBH, TREML1, PPBP, MYL9",23.01,1.29,2.226730245662338e-131,130.65233239181921
"I (D26, moderate)","BNT-MO (V3, D1)",0.031,90,853,1931,943,2021,"CLEC6A, AK4, HTR3A, TFEC, KLF5, PRDM5, GALNT14, SUCNR1, PTTG2, BCDIN3D-AS1, PRUNE2, NFIL3, BCL2A1, NFKBIA, LONRF2, B3GNT5, GPR84, SNX10, SFRP1, FLVCR2, GBP4, ZDHHC19, C14orf132, CXCL2, PFN4, IDI2-AS1, IL10, DRAM1, SORT1, TRIB1, DNAAF1, DUSP1, DDX60L, HP, FOXC1, PRRT1, XPNPEP2, SIAH3, RAB36, SNORA53, ZNF438, SERPINB10, LHFPL2, METTL7B, KRT73-AS1, LILRA5, KLRC3, ATG9B, FAM86JP, NOG, CACNA1E, LINC00968, TARM1, PELI1, GM2A, SMCO4, LPCAT2, DUSP13, KCNJ2-AS1, P2RY6, ARHGEF4, CD81-AS1, SLC1A3, PXT1, PRR16, IL36A, SPINK2, DMRTC2, EFNA1, KCNG1, NTNG2, MMP1, HORMAD1, RMI2, TTC26, SNORA31, ASPRV1, BCL2L14, MPP2, EFCAB2, LINC01270, SLC26A8, USP51, KCNMA1, FAM20A, TCN2, FCRL3, ZFP2, MEG3, NRCAM",9.54,4.45,0,Inf
"I (D26, moderate)","ChAd (V1, D3)",0.032,82,576,1939,658,2021,"H1F0, METTL7B, LYVE1, LONRF2, RNASE2, CLEC6A, TCN2, CSNK1A1L, ANAPC1P1, CMTM2, PLIN5, CXCL2, JUP, CXCL3, NSUN7, MCM10, IL1R2, FCER1G, XKR3, S100A11, EPHB2, MIR6503, MS4A4A, ADAMTS2, KIF23, CBS, SMCO4, CDC45, CCDC173, HTR3A, SLC24A2, CLSPN, SMPDL3A, DSC1, OXGR1, DTL, ZCCHC12, E2F1, LILRA5, GBP4, GPR84, SLC31A2, FLVCR2, IL1R1, PKD2L1, KCNMA1, MMP19, SIRPG-AS1, HTRA1, LRRN1, TPRG1-AS1, IL36A, LOC101927131, FAM20A, E2F2, EDNRB, PKMYT1, DAAM2, CA4, BCL2L14, P2RY6, ASB9P1, RSPH14, GLDN, SHANK1, ASIC1, EPCAM, CYP4F3, FABP6, ROBO1, LINC01305, PHF24, LOC284798, ZNF703, NLRC4, KIAA1462, LIFR, MARCO, LOC101929415, NRCAM, CAPN13, ELOVL3",12.46,4.06,0,Inf
"I (D26, moderate)","ChAd (V1, D6)",0.011,24,141,1997,165,2021,"OSBP2, PKMYT1, CDCA5, KIF20A, CDC45, BIRC5, CCNB2, CDT1, TK1, CDK1, GGH, GINS2, IL21-AS1, CCNA2, VSIG4, RRM2, CDC6, CDC20, SHCBP1, UCHL1, CDC25A, CEP55, CENPM, SLCO4A1",14.55,1.19,5.675497644919048e-197,196.24599605220237
"I (D26, moderate)","ChAd (V1, D7)",0.045,98,170,1923,268,2021,"DEFA4, MKI67, RRM2, CA1, HMMR, CTSG, NUSAP1, PKMYT1, AZU1, CENPF, TOP2A, GGH, HBD, MELK, BUB1, PRTN3, TK1, MIR6503, CLSPN, CDC45, ESCO2, GINS2, GALNT14, CCNB2, TRIP13, DMC1, EXO1, BUB1B, CKAP2L, UBE2C, LOC102723766, TROAP, ESPL1, KIF14, KIF15, KIF18B, KIF23, AURKB, KIFC1, CENPM, CDC25A, ASPM, ZWINT, ELANE, CDC6, SFTPD, PPAP2B, KIF11, CEP55, SHCBP1, CEACAM6, SLC4A1, AHSP, HJURP, KIF20A, CDCA5, LOC200772, DEPDC1B, MND1, UCHL1, CDT1, DIAPH3, CDC25C, RAD51, CCNA2, HIST1H4H, PGLYRP1, TPX2, KIF2C, CDK1, BIRC5, C1orf106, MCM10, PLK1, TTK, SLC2A5, SPC25, ANLN, KIF4A, CDCA8, KIAA0101, SKA3, DTL, DLGAP5, NCAPG, CDC20, CDCA2, TICRR, SPC24, E2F7, SLPI, DEPDC1, NEK2, E2F8, MEG3, SKA1, CENPA, GTSE1",36.57,4.85,1.006290151687892e-183,182.99727677762175
"I (D26, moderate)","ChAd (V2, D1)",0.017,47,686,1974,733,2021,"PLEKHF1, CLEC6A, OMG, JUP, GPR84, KRT2, DZIP1L, ZNF771, KCNMA1, KIR3DL1, BCL2L14, VIPR2, SFRP1, LINC00937, SNORD89, GBP4, GRIK4, MARCO, PSORS1C3, BOK, TTC26, ASTN2, TFEC, NTNG2, SLC1A3, FN1, INHBB, RMI2, RAB36, CDHR1, LINC00482, DDX60L, PRSS30P, SPON2, RIPK4, COLGALT2, CXCL2, SIT1, NOG, SNORA53, CACNA1E, LHFPL2, TCN2, SNORD9, FAM72B, PRSS23, HORMAD1",6.41,2.33,0,Inf
"I (D26, moderate)","ChAd (V2, D3)",0.011,25,176,1996,201,2021,"ROBO1, FABP6, SLC5A9, DPYD-AS2, LOC105747689, C20orf24, HORMAD1, SPATA13-AS1, RORC, SHCBP1, TSPO, N4BP3, C10orf131, MIR4454, MIR181A1HG, ST20, LOC100268168, FGF9, C6orf229, FBLN2, SNORD12B, LOC100288069, ZBED2, NPAS2, A2M",12.44,1.24,9.462850012683535e-234,233.02397804347436
"I (D26, moderate)","ChAd (V2, D7)",0,0,9,2021,9,2021,,0,0,6.309736713486399e-25,24.199988762192568
"I (D26, moderate)","ChAd-BNT (V2, D3)",0.047,132,776,1889,908,2021,"LPCAT2, CLU, NKAIN2, GALNT14, VEPH1, CMTM2, KLF6, PIK3R1, CMTM5, TCN2, DOC2B, SUCNR1, EPHB2, LINC01093, TNFRSF4, LINC01151, LINC01537, RAD51AP1, HORMAD1, PHACTR3, AK4, GNG11, DDX60L, CDHR1, TRIM71, DGAT2, ADAMTS2, IL1R2, SELP, C20orf24, MS4A4A, FAM72B, HTRA1, ATP11A-AS1, ZFPM1, JUP, IDH1, MUC6, CLEC6A, VIPR2, FAXDC2, TRIM25, CCDC173, RHPN1, SORT1, THCAT158, MIR4639, EREG, ANKRD34B, DRAM1, PTPRCAP, PCSK6, SLC24A3, IL1R1, FZD5, KCNJ2-AS1, CDC45, BMI1, PPAP2B, MIR181A1HG, FLVCR2, FN1, LOC100272216, DNAAF1, PKMYT1, EGF, METTL7B, SMCO4, TFEC, ITGB3, PPBP, VSIG2, FAM20A, ITGA2B, TLR8-AS1, C14orf132, BCL2L14, GBP4, MYL9, HAPLN3, SLC1A3, FMR1-AS1, CXCL3, ZCCHC12, PLSCR4, KLF4, MARCO, FIGNL2, GPR84, ABLIM3, FAM151B, RNF217, TREML1, LIME1, C6orf25, SNX10, SPATA13-AS1, TPRG1-AS1, KCNMA1, CR1L, TSPAN9, SLC31A2, ARNTL2, LOC101929415, RSPH14, SAMD14, FSTL1, PHF24, LIFR, TSPO, LINC00937, HRASLS, ANO5, P2RY6, SNORD16, KIF23, OR7D2, TRPC5, ZNF571, TAS2R3, CALD1, VSIG10L, WASF3, LINC01237, LOC101929595, MARCKS, DPYD-AS2, LTBP1, RPH3A, C1orf159, ELOVL3, PRRG1",14.54,6.53,0,Inf
"I (D26, moderate)","ChAd-BNT (V2, D7)",0.071,185,591,1836,776,2021,"CDCA5, MANSC1, SERPINB2, SNCA, SPATA13-AS1, PKMYT1, CENPF, FAXDC2, DMC1, MAOB, GPR84, F13A1, LOC102723766, CLU, MKI67, KIF14, CXCL3, CDC25C, BCL2A1, PLK1, ESPL1, KDM4E, TICRR, HJURP, TMEM158, ACSL1, BIRC5, ANO2, TPX2, DGAT2, PLIN5, TOP2A, CXCL2, FMR1-AS1, CKAP2L, BUB1B, VEPH1, PRKAR2B, DDX11L10, KIF15, KIF18B, CLSPN, GK3P, HMMR, CENPM, PCAT18, NKAIN2, CCNB2, SLC4A1, SPC25, AHSP, XKR3, ITGB3, LOC285696, SIRPG-AS1, INHBA-AS1, SKA3, DYNC1I1, CDC20, MIR1255A, SLC24A3, SCN1B, SNORD12B, KIF23, HBD, THCAT158, MCM10, XK, AURKB, PEAR1, LOC101928100, RRM2, TRIP13, LYPD4, LINC01271, MAFB, ITGA2B, E2F8, ITGA9-AS1, DIAPH3, KIF2C, TREML1, LINC01151, DLGAP5, TTC7B, TROAP, SAMD14, ESAM, LTBP1, CDK1, CTDSPL, MIR657, CA1, MARCKS, RAD51, CACNA1E, LOC101409256, CENPA, IQGAP3, PCSK6, ANAPC1P1, CMTM2, CMTM5, IL1R2, LINC01337, LINC01506, GNG11, KIF11, KCNJ2-AS1, MYL9, KIF20A, CENPE, FSTL1, PPBP, BASP1, DEPDC1B, MIR4454, C19orf84, S100P, CLEC1B, LINC01002, UBE2C, GINS2, CDCA2, PROS1, WASF3, DAAM2, CA4, HRASLS, SHROOM4, CDC45, MMP1, MND1, LINC01270, UCHL1, KIAA0101, BUB1, SHCBP1, KIAA1211, ABLIM3, DEPDC1, MELK, TSPAN9, LGALSL, CDC25A, SELP, CCNA2, TFPI, CEP55, C6orf25, KIFC1, VSIG2, GCKR, LINC01093, SNORD9, NEK2, PTGS1, E2F7, SPC24, GTSE1, ESCO2, CALD1, CSNK1A1L, EGF, C1orf106, SKA1, CDC6, TTK, ASPM, SYN2, TAS2R3, KIF4A, CDCA3, TMEM132D, EXO1, HMP19, DTL, PDE3A, DMRTC2, AQP9, SNORD16, CFAP58-AS1, FBXO43, CYP4F3, PHF24",23.84,9.15,0,Inf
"I (D26, moderate)","ChAd-BNT (V3, D1)",0.04,117,915,1904,1032,2021,"STS, ENPP5, PTTG2, ASGR2, ARFGEF3, ADGRG1, LINC00937, SRGAP1, CLEC6A, GPR84, FASLG, AP3B2, CRISP2, ITPRIPL1, EPHB2, NCR3, MYO16-AS1, ERLIN1, MAFB, CLEC4D, CD7, DNAH17, AGAP1, KLF4, TRIM25, KIR3DL1, IL2RB, TBC1D30, CCDC102A, MATK, CD247, VSIG4, TBX21, A3GALT2, TTC26, MUC12, FBN2, ST8SIA5, LPCAT2, PRF1, BEX5, FLT3, SUCNR1, METTL7B, CACNA1C, TFEC, SORT1, CD163, SNORA53, SLC1A3, CNIH2, CXCL2, GABRR2, HYDIN, UACA, PRUNE2, CTSW, AQP3, PDZD7, P4HA2, PCDH1, FLVCR2, P2RY6, CXCL3, ADAMTS10, VCAN, BOK, ZNF853, SLC26A8, SMCO4, PRSS30P, PRSS23, CACNA2D2, MYO10, DZIP1L, S1PR5, PLEKHF1, SPON2, CBR3, SHTN1, RMI2, SAMD15, PDZD4, HLA-DQA1, DDX60L, SNORD9, COL6A2, MS4A4A, FAM20A, NPTXR, SBK1, GBP4, FN1, LHFPL2, HORMAD1, CFAP58, AK4, WNT7A, EREG, FBXL16, VSIG10L, MARCO, CD9, TCN2, MIR181A1HG, KCNJ2-AS1, PSORS1C3, ANO5, TRIB1, SLCO4A1, CACNA1E, GLDN, LINC00968, C8G, SNORD89, SLC18A1, APOL3",11.34,5.79,0,Inf
